2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573,"Division of Analytics, Planning and Monitoring",ORG,0,0.0
c6f89ebf4ab0c6d9e83d97bf141bc6c65302487f596120a2a9bd936c83811633,Programme Group,ORG,0,0.0
2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573,"Division of Analytics, Planning and Monitoring",ORG,0,0.0
3efdf518bdeb5cf6acb9e4834080e7dee753c0b7950ae22354ce589d21d17c85,Data Analysis and Innovation Unit,ORG,0,0.0
2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573,"Division of Analytics, Planning and Monitoring",ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
35a1d4aeaa61d482cc3bc8c02a8749f623b1c0f54391b790b0b83d0922a85517,the Global Partnership for Education Knowledge and Innovation Exchange,ORG,0,0.0
585c8db59f5f5af6c4227053d51216e1af9e7e2bf491c2ffadd6c0f14b99c0a0,the International Development Research Centre,ORG,0,0.0
408c7c5887a0f3905767754f424989b0089c14ac502d7f851d11b31ea2d1baa6,Canada,GPE,0,0.0
63f7a899b40bd24be153405fac9c53cab8266f0f259399bc2c2057675d178525,United Nations Childrens Fund,ORG,0,0.0
504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064,sub-Saharan Africa,LOC,0,0.0
eebe24ec0eee3e52e88c03ea9da5a318f39e5ad5446b499259554c77c3fdf1cc,COVID-19,EVENT,0,0.0
b2d39608f3320898aae62ccd1bd36e1994876098b3d8e6f6220550800ed22e9b,the Tong District Assembly Primary School,ORG,0,0.0
f5ede5cfabe2bae27c787a3d45902354b334be4874a64670fa4db7d98191250b,Karaga,GPE,0,0.0
5655fb2d6cdc21ea9e71b427547a211b7cb828dd4b2f1e3114f50228e16dbdc5,the Northern Region,LOC,0,0.0
fc4f9c94394e55c0c42baa313bb1d8717a4024c671ead9b4faae1eb81ff2edba,Ghana,GPE,0,0.0
d59a2141399b1f15ab45a5e377598ac4742d4297e5f2f9bd4523893e0759764a,MICS6,ORG,0,0.0
e4df4c3ee81ebdf03f92e425b00cb21b1ceaea702b442e130036aa9fd88b925b,the Multiple Indicator Cluster Surveys,ORG,0,0.0
504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064,sub-Saharan Africa,LOC,0,0.0
5bf15391fe73f7654afc971c7c65000720e453bf9af3ea1841c44b1f4ed52238,the COVID-19 pandemic,EVENT,0,0.0
504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064,sub-Saharan Africa,LOC,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
e34f7f1fa973cc744d2c5c06de1aacc3c7d41cb096172b5d78d3408f00a30299,Mission Recovery,ORG,0,0.0
79c663e39e6c0ee98e28a2691ac0fad03cc9d7f2173bfe1ee2941d8cd6a053e7,Reimagine Education,ORG,0,0.0
852ac3dfcf37b85e2852354c5c5189a5fdcb0c578fc4a1c3e01a223cc32ae8fe,Foundational Literacy and Numeracy,ORG,0,0.0
35c200654cfe3bb52c4aab5bffa1b219e3a8d88a246c26cb74c07156946aa74f,the FLN Hub,ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
778a65d1663d3ba07ee04ef5a7e3a08a43dc9c2a18595b5d70cc34523649e2cd,Ulaanbaatar,GPE,0,0.0
336134156bdf3805b1566c824afbd50fcf5766b188e697dd96302031648b95ca,Mongolia,GPE,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
5bf15391fe73f7654afc971c7c65000720e453bf9af3ea1841c44b1f4ed52238,the COVID-19 pandemic,EVENT,0,0.0
7a80542464c08d20997598a0382b5393e499e94ed9405cd4add66b4b0a2dbbc4,South Africa,GPE,0,0.0
e46e98b84eb37c36ed4f3c482677d75c1a8178fd6074d2be1c7ddc9151aa5e6a,Malawi,GPE,0,0.0
1a8ee6c730a37af2a823f05aad475c4fa22c14461798bc51f9763b51a917d137,Liberia,GPE,0,0.0
431debec82077bf2d67866d4d1c9c990ac16d1c999cccd660b9287a7507df9de,Uganda,GPE,0,0.0
3b5f7a488f457a7e53fea34f11eb7848d1325be3d892fc5761bd7778d34dc4a8,Kenya,GPE,0,0.0
ec80eba460f5b1903b5633ac8a6f00be5d84b2a49a569a9cd37aec94863e40d2,The World Bank,ORG,0,0.0
d9442e64b8ff1ff0076e76cfc9c8455591cf81067be0efb1fc268b36fa457036,UNESCO,ORG,0,0.0
2b4406e83a805ec13cc22aa99fa11fcef7f33f5d6ee9c5d8039dc69ac0449a5c,Malawiand,GPE,0,0.0
7f0bfe8c6a66e244748e957bb390130d8fde3f2fdb82bbed3158b466d50a4c7c,Center for Global Development,ORG,0,0.0
cc04d91fa17c0cc06ce6464b69a41d12cfe7007e1b138df4315c4a445b0744c6,Uganda National Examinations Board,ORG,0,0.0
431debec82077bf2d67866d4d1c9c990ac16d1c999cccd660b9287a7507df9de,Uganda,GPE,0,0.0
e18ad88cf9a0960f5142a4621695d2146eba5e82ede7e515a0ffc9bb810a9b7c,Kampala,GPE,0,0.0
02c764a27bc6b63815fd446b4fb20fc0d01fc18f717a0f526015d7bf5a731991,Presidential Policy and Strategy Unit,ORG,0,0.0
e4d50902fc6f61df6e5038cb38ce3a5ec3cbade4f28fad92d4fd98be4d574865,Population Council,ORG,0,0.0
3b5f7a488f457a7e53fea34f11eb7848d1325be3d892fc5761bd7778d34dc4a8,Kenya,GPE,0,0.0
02c764a27bc6b63815fd446b4fb20fc0d01fc18f717a0f526015d7bf5a731991,Presidential Policy and Strategy Unit,ORG,0,0.0
e4d50902fc6f61df6e5038cb38ce3a5ec3cbade4f28fad92d4fd98be4d574865,Population Council,ORG,0,0.0
a5c49775b0a68d9f4dbd6c5cf41ed119aaf4c3df1a2a0f6c06c2ac966ab43e04,Nairobi,GPE,0,0.0
ec80eba460f5b1903b5633ac8a6f00be5d84b2a49a569a9cd37aec94863e40d2,"World Bank,",ORG,0,0.0
1865e4f9be9639fc76d7d4da8ee25eaa7421f6837accb67516937e69469ea7e4,Washington,GPE,0,0.0
abecdf3503635c0be9eca61cddf5b25c7f8380d5aae7d73d0f62e9a38c87b70d,D.C.,GPE,0,0.0
84ad27e260c49fe782216303ada7fc32c62c8e2db55fda33bb0f46d9bfb108ca,World Bank Group,ORG,0,0.0
1d1cd8fc0fa30ff1d66acc07dce6a6fe0df6cfea1c84a210b7c1d9ba705f84f1,Asia-Pacific,LOC,0,0.0
303d6c58a707d7c26156bc1f8ae3ff816d00d2473f126986141a570e84318b00,the Asia-Pacific region,LOC,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
90e638778b6ad7f2121d8c45f026e72d496c183c6d12267c878e8f6ee6c599ff,MICS-EAGLE,ORG,0,0.0
19dfa14e70a5b3d7f249ece2df420d7abb211552afdf9a1af6b59feee0908d0e,Education Analysis,ORG,0,0.0
90e638778b6ad7f2121d8c45f026e72d496c183c6d12267c878e8f6ee6c599ff,MICS-EAGLE,ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
5bf15391fe73f7654afc971c7c65000720e453bf9af3ea1841c44b1f4ed52238,The COVID-19 pandemic,EVENT,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
0b778819fc2789a0fe60c81d56f8541435fa8d6a8582ec0a63cc767d4496c248,Belarus,GPE,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
8e07df26128d8a78474dc525bf0f0a16afa49344e1ed4229692e13b313de46a8,Bangladesh,GPE,0,0.0
0b778819fc2789a0fe60c81d56f8541435fa8d6a8582ec0a63cc767d4496c248,Belarus,GPE,0,0.0
8b7874e4df7887941aafb02a24558197fc123c7c060ff376ee139da9fcfdff92,the Central African Republic,GPE,0,0.0
2dec26043f679fdd6bb0394cdb70c5b0c83e5619413824a1c11ff48730002898,Chad,GPE,0,0.0
588585b2e98e58edcd347631b5fa85d1ef87217515015c5f86a0509413bf9e03,the Democratic Republic of the Congo,GPE,0,0.0
1097bf50dd7ffb4cef5300ddb85acc34ee0dacc3df80e276b258c52c3d106dd8,Gambia,GPE,0,0.0
fc4f9c94394e55c0c42baa313bb1d8717a4024c671ead9b4faae1eb81ff2edba,Ghana,GPE,0,0.0
32aabec6d419537aff40a3732d0aa0fac1769d27656fd06a6decbb805b78bae7,GuineaBissau,GPE,0,0.0
63b911d37593d484cabb741db5da9d952df17cdfbfa88703977526cc7b9920a9,Guyana,GPE,0,0.0
725789d8d08d48a36d536e8d59476abd05c6827526235bec671e83bdd2e553b0,Kiribati,GPE,0,0.0
723c82bf18b005e643d2cfe564de30b732d787725b4d1bd27a05d868c19db303,"Kosovo,16",GPE,0,0.0
92150179d1b63ac8803c6c301db3ed32d395527090b58674a0a9839f3e964e03,Kyrgyzstan,GPE,0,0.0
7a1de3309cef5e8969518ab3ba88c67cc586e18f9b3985faa7c4df731d2673cd,Lesotho,GPE,0,0.0
48a1b7dc93bad7588b460c84296cfe19ac8c3f72e68850c89a8d8830bc838938,Madagascar,GPE,0,0.0
336134156bdf3805b1566c824afbd50fcf5766b188e697dd96302031648b95ca,Mongolia,GPE,0,0.0
a23e9cdda7a3e0db6beb14e7dfa5b91817fd71332606a985b3588fcb800ba793,Nepal,GPE,0,0.0
89fef66faaf693970c795cdee638c66fb8a0eae1375a8e36b8cea604c02fa0ad,North Macedonia,GPE,0,0.0
ad1d0a33d1475e29c577be23e29fdf19e1df3663b7c7ed77272bcf3289f1595e,Pakistan,GPE,0,0.0
1b269162f8eeb4c268071d19b28463476b070f85c8b07e21f11ccdbd37625201,Punjab,GPE,0,0.0
ad1d0a33d1475e29c577be23e29fdf19e1df3663b7c7ed77272bcf3289f1595e,Pakistan,GPE,0,0.0
997f1d59436bf743d311708a2599a4a6d8fdb6e6478dbfd3663edef60fcfd56d,Sindh,GPE,0,0.0
0c474a68bcff4e665d34be013b8ba3c47fb25e6914c1b71408edafb609012824,Samoa,GPE,0,0.0
8bcc0f728d2a07f802ea4c4c153234caf0695e1203d5d2f14dc409d88b0e7683,Sao Tome and Principe,GPE,0,0.0
70dfea54663e8e2c996900eb8ab8ea9f1019b4bd77026d10eeed339575bc5f2c,Sierra Leone,GPE,0,0.0
60f2ff564adf8ab079912bb6e5ba33334bf5334b1a3884385e0d85f47372f5ce,the State of Palestine,GPE,0,0.0
0f0857451904a83978a9c946faacf62e8e325c7123ecd35fa0b364a1560d4618,Suriname,GPE,0,0.0
d299927fdea2d5a7e994a5c8d4ff3bee85c5c770be1a4f7fa3b9b81bc216bd90,Thailand,GPE,0,0.0
7d6b68079d4614fd7e3eca37482b4ba308d31dcd3daf94bd1273a443215359ce,Togo,GPE,0,0.0
32ad1aca2ef116a4cd17fa046c0d9b18bee84db16489f1b523eafef8971bfdd9,Tonga,GPE,0,0.0
8e9f3fe372b3e23600077ad4262b51f6e3f4381fcd3d990f8175116fd740c792,Tunisia,GPE,0,0.0
700530bf6ed31b40c7bd24d0d48d05ff6e8059d5cf8207a0761069a2301a40ec,Turkmenistan,GPE,0,0.0
6ed875d5306343f58d47b4a150760a3eb3ab467933f6b4c18b917316d6d3ab05,Turks and Caicos Islands,GPE,0,0.0
cdd81eda496f191f8e0152e80acf0a33984f04981029d124ecd86ad65facf93c,Tuvalu,GPE,0,0.0
13291c08152247c4776a7cde8403a7fe043fce4218633e57501d1034d22cc2e5,Zimbabwe,GPE,0,0.0
c2bab6893136364f76c2f63980c006a210c3bed758d483e580f3d4ed852095ea,Kosovo,GPE,0,0.0
925bc452e9f41658561d2a124d1dffdf43587ca232f7d9c435d14bc0d086376a,United Nations Security Council,ORG,0,0.0
8b7bac9de9a2529fbb3efc6eb4f8af6de37d61afdce19b02bc0ede61f012f729,Youth for Climate Argentina,ORG,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
8b7874e4df7887941aafb02a24558197fc123c7c060ff376ee139da9fcfdff92,the Central African Republic,GPE,0,0.0
0b778819fc2789a0fe60c81d56f8541435fa8d6a8582ec0a63cc767d4496c248,Belarus,GPE,0,0.0
588585b2e98e58edcd347631b5fa85d1ef87217515015c5f86a0509413bf9e03,the Democratic Republic of the Congo,GPE,0,0.0
0b778819fc2789a0fe60c81d56f8541435fa8d6a8582ec0a63cc767d4496c248,Belarus,GPE,0,0.0
3be8af52cd31fa2d2b04878ca115f35c633e740626bb167ba193b71f707a5ea7,sub-Saharan Africa Region,LOC,0,0.0
504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064,subSaharan Africa,LOC,0,0.0
f65421b612b3d4e860db2445bc4057271d3b23ef7d0b8aa5e95793e1044803f3,Eastern Europe,LOC,0,0.0
2c2edeadaa488dd23b2aba7e2ef9b73dd4f62c0fa168d68a79a536d444a5bbed,Latin America,LOC,0,0.0
79274fbb3f098828d6d6b0f325d6e7bdcbaf4d87e78d871000c9f3cfe2666b49,Caribbean,LOC,0,0.0
ee139bd0fd941847bf43d49bff0fc08d5f51ee0b245942b1e6f99acf9c9a66be,Asia,LOC,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
2030acd67f1806d07cdd083766428276d402e66782c129c6be0c60c15b58f981,Accelerated Education,ORG,0,0.0
ce7da24aa33c05eafaedc42d9d18bbdddbd2fbde5fa17f1e0536eba9dd00ca67,Rehmat Colony,GPE,0,0.0
42ece13afabd832f97cfff0c14db65338fc4be7b41df7377e240f0743fa7e980,Rahim Yar Khan,GPE,0,0.0
1b269162f8eeb4c268071d19b28463476b070f85c8b07e21f11ccdbd37625201,Punjab,GPE,0,0.0
ad1d0a33d1475e29c577be23e29fdf19e1df3663b7c7ed77272bcf3289f1595e,Pakistan,GPE,0,0.0
623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b,UNICEF,ORG,0,0.0
2dec26043f679fdd6bb0394cdb70c5b0c83e5619413824a1c11ff48730002898,Chad,GPE,0,0.0
