572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
ab8467be998294be069d31e2e629e6ca8f2d8f3d6fce6c97e9487e0e90f289de,the IPBES Global Assessment,ORG,0,0.0
5ae1ba0af3e820e46bf4c3054e11e9968f992da85c5e32d544d3be602d46a494,the Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services,ORG,0,0.0
724f92f8cb38408715702812909881c9089bb6873d204398178da562ba2720ac,Nasa,ORG,0,0.0
b5e49787462acd5637bbd232e7bcd26437d0f14e55d161c7b73ec9d626a51277,Kubenkrajke,GPE,0,0.0
5c8f52ca28966103ff0aad98160bc8e978c9ca0285a2043a521481d11ed17506,Brazil,GPE,0,0.0
14ae2ac5d90fe1eda763382668b57a4422c67eceab649b73c778ee8e12b6f9a9,the Xingu River,LOC,0,0.0
cbc62794911ff31b2864ecd3dbbbee7ebcb7ea41c5a42e2cba377f3cfdb42811,Amazon,LOC,0,0.0
d9442e64b8ff1ff0076e76cfc9c8455591cf81067be0efb1fc268b36fa457036,UNESCO,ORG,0,0.0
d512d5ca0f4b4f5984287fe260b2f625b8752af0c0fc01ef6e5452502d89d850,WM Commons,ORG,0,0.0
64762f0a177079dc6b1bef979081c5053781f0e119a86945bd7959414e446979,Oaxaca,GPE,0,0.0
8be2978e343799a3747a31957706009d207d6a3de7978e63f00b2a41cc99355f,Mexico,GPE,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
b2c01c8a8a0d9a99f145f099a963021f010dc608a8e992bd1a2aec958b48f32d,Germany,GPE,0,0.0
408c7c5887a0f3905767754f424989b0089c14ac502d7f851d11b31ea2d1baa6,Canada,GPE,0,0.0
2c598436e5575a5769b69986014588d52c2698414b623e81b2e776766c30eaba,France,GPE,0,0.0
1d43cfed6bbe6dd9919678dea66a37b1576a9890cf5142a7e0d3eddf57f1e123,Norway,GPE,0,0.0
0e98cc0b1589b955ff17cd30084aafa0b0d2248fa64b1335bac484f39857ec04,United Kingdom,GPE,0,0.0
19f017f4f9422cd76521337b2c44ef7e7a99e39b49859a1b479c77696f852a5a,United States of America,GPE,0,0.0
572093ef9e09588ffd5980708fa8f74a5c623e1f6e5caaadc99c73449c5f2e16,IPBES,ORG,0,0.0
5ae1ba0af3e820e46bf4c3054e11e9968f992da85c5e32d544d3be602d46a494,the Intergovernmental SciencePolicy Platform on Biodiversity and Ecosystem Services,ORG,0,0.0
